review_id,source_name,source_event_id,source_url,owner_username,caption,description_short,description_long,validation_status,validation_reasons,confidence_score,start_datetime,venue_name_raw,route,_raw_caption_ai_text,raw_model_text,created_at,thumbnail_url,stored_image_url,image_status ,image_storage_path,image_error
rev_1771794046580_t9t1n3u2,instagram,3833207083139664904,https://www.instagram.com/p/DUySYhtDQwI/,fcgulbenkian,"🐘🐝 “O Carnaval dos Animais” de Camille Saint-Saëns deu o mote para um espetáculo que incluiu também peças musicais de Ralph Vaughan Williams e Gioachino Rossini inspiradas na mesma temática.

A Orquestra Gulbenkian, sob a direção de @miguelfsepulveda, fez-se acompanhar pelas pianistas @martamenezes.pianist e @m.ines.andrade.

Neste Concerto de Domingo, uma grande equipa fez tudo acontecer: Otelo Lapa (Direção Cénica), Ricardo Junceiro (Cenografia), Leonel Picareta, Jorge Gonçalves, Marco Carregosa e Vitor Pereira (Construção da cenografia), Marcos Cabaço (Desenho de luz) e Manuel Rodrigues (Conceção de vídeo). 🙏

📸 @ppinaphoto",Concert featuring Camille Saint-Saëns’ 'O Carnaval dos Animais' and works by Ralph Vaughan Williams and Gioachino Rossini.,"The Orquestra Gulbenkian, directed by Miguel F. Sepulveda and accompanied by pianists Marta Menezes and M. Ines Andrade, performed a concert inspired by Camille Saint-Saëns’ 'O Carnaval dos Animais'. The concert also included pieces by Ralph Vaughan Williams and Gioachino Rossini. The event featured a team including Otelo Lapa (Stage Direction), Ricardo Junceiro (Scenography), and others responsible for scenographic construction, lighting design, and video conception.",fail,missing_or_invalid_start_datetime|missing_venue_name_raw,0.9,,,needs_review,,,2026-02-22T21:00:46.580Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-iad3-2_cdninstagram_com_v_t51_2885-15_635312666_18562666963032167_82445_1771794048299_ryi2g6.jpg,stored,inbox/scontent-iad3-2_cdninstagram_com_v_t51_2885-15_635312666_18562666963032167_82445_1771794048299_ryi2g6.jpg,
rev_1771794055382_42h0g4b5,instagram,3836708451166762682,https://www.instagram.com/p/DU-ugIyiLa6/,feira_mediterranea,"✨ Fiera Cultural Mediterrânea –Programação ✨

Uma travessia pelo Mediterrâneo entre tradição, diáspora e contemporaneidade.

💃 Flamenco com Sina Shirazi & Carlos Mil-Homens – @carlos.milhomens @sinaa_shiraazi Intensidade, compás e paixão andaluza numa performance vibrante de dança e música ao vivo.

🎶 Tayfa (Lisboa, 2025) @lisbon_tayfa – coletivo inspirado nas tradições da Anatólia. Reinterpreta melodias turcas, arménias e árabes com oud, bağlama e voz (Orçun Atilla), clarinete (Walter Passerini), baixo (Andrea Ferrarese) e percussões orientais (Jordi Torrents). 

🌊 Oficina “Cantos do Mediterrâneo” – @cantosdomediterraneo Viagem sonora por Itália, Chipre, Grécia e Turquia com ferramentas musicais e antropológicas. 

⛵ Nico Farruggia – @nfarrugg cantor e guitarrista nascido na Argentina, crescido em Milão, renascido na Bahia e hoje na Mouraria. Concerto de voz e viola entre o erudito e o popular, do Atlântico a Sorrento.

🎛️ Thomas Attar @thomasattar – produtor franco-americano radicado em Lisboa, colaborador de nomes como Alsarah e líder dos Al-Qasar, fundindo grooves norte-africanos, Médio Oriente e psicadelismo ocidental.

🎧 Vanja (Whole Ball of Wax/ Radical Tones )– @radical.tones DJ, radialista e curador musical em Lisboa. Os seus sets são viagens imprevisíveis e ecléticas, onde o groove encontra raridades, texturas analógicas e descobertas globais, sempre com uma energia coletiva contagiante.

🌊Um mar de culturas, cada mês em Lisboa.","Uma travessia pelo Mediterrâneo entre tradição, diáspora e contemporaneidade com música, dança e oficinas.","Fiera Cultural Mediterrânea apresenta uma programação diversa que inclui Flamenco com Sina Shirazi & Carlos Mil-Homens, o coletivo Tayfa de Lisboa reinterpretando melodias turcas, arménias e árabes, a oficina 'Cantos do Mediterrâneo' explorando tradições musicais de vários países mediterrâneos, o concerto de Nico Farruggia entre erudito e popular, produções de Thomas Attar fundindo músicas do Norte da África, Médio Oriente e psicadelismo, além dos sets ecléticos da DJ Vanja. O evento ocorre periodicamente em Lisboa, celebrando um mar de culturas.",fail,missing_or_invalid_start_datetime,0.9,,Lisboa,needs_review,,,2026-02-22T21:00:55.382Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-sjc6-1_cdninstagram_com_v_t51_2885-15_632795387_17865130437584407_75548_1771794057278_3k7byk.jpg,stored,inbox/scontent-sjc6-1_cdninstagram_com_v_t51_2885-15_632795387_17865130437584407_75548_1771794057278_3k7byk.jpg,
rev_1771794070947_xi4w36pf,instagram,3834067888957655812,https://www.instagram.com/p/DU1WG5mDYsE/,fcgulbenkian,"🧵 Um manto para o dia do Juízo Final

Nascido em 1909, em Japaratuba (Sergipe), Arthur Bispo do Rosário foi marinheiro, pugilista e viveu no Rio de Janeiro antes de ser internado na Colónia Juliano Moreira, onde permaneceu grande parte da sua vida.

Após uma revelação mística em 1938, passou a descrever como missão “representar todas as coisas existentes na Terra” para as apresentar a Deus no dia do Juízo Final. Durante décadas, bordou estandartes, objetos e mantos com linhas azuis retiradas dos uniformes dos internos.

O chamado “manto da apresentação” foi concebido para ser usado nesse momento final, com cordas que evocam os navios onde navegou e bandeiras de países que visitou ou imaginou.

Bispo nunca se apresentou como artista. O seu trabalho estava ligado à missão que dizia ter recebido.

🎥 O curador Guilherme Wisnik comenta esta peça na exposição Complexo Brasil, que termina amanhã.
Último dia com horário alargado até às 21:00.",Último dia da exposição Complexo Brasil com horário alargado até às 21:00.,"O curador Guilherme Wisnik comenta a peça 'manto da apresentação' criada por Arthur Bispo do Rosário, concebida para ser usada no Juízo Final. A exposição Complexo Brasil termina amanhã com horário alargado até às 21:00.",fail,missing_or_invalid_start_datetime|missing_venue_name_raw,0.9,,,needs_review,,,2026-02-22T21:01:10.947Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-dfw5-3_cdninstagram_com_v_t51_2885-15_631993972_26374616382156669_65316_1771794072309_wmbtif.jpg,stored,inbox/scontent-dfw5-3_cdninstagram_com_v_t51_2885-15_631993972_26374616382156669_65316_1771794072309_wmbtif.jpg,
rev_1771794085147_33ukd49t,instagram,3836710008722128463,https://www.instagram.com/p/DU-u2zYEX5P/,nocomboio.cinema,"Ontem celebrámos a estreia de 🌴 Primeira Pessoa do Plural 🥂, de Sandro Aguilar, no Cinema Ideal (@cinemaideal), em Lisboa.

Sala cheia para uma noite de sorrisos, abraços e da certeza partilhada de que a arte tem o poder de nos transformar.

Obrigada a todas as pessoas que estiveram connosco nesta noite tão especial.

📍O filme está em exibição nas salas portuguesas, em Lisboa, Porto, Coimbra, Vila Real, Guimarães, Vila Nova de Gaia, Santarém e Almada.

📽️ Não percas a oportunidade de o ver em sala!

📷 pela @beatriz.pequeno 

🏷️ #PrimeiraPessoaDoPlural #SandroAguilar #CinemaPortuguês #EstreiaNosCinemas #NoComboio","Estreia do filme Primeira Pessoa do Plural no Cinema Ideal, Lisboa.","Ontem celebrámos a estreia de Primeira Pessoa do Plural, de Sandro Aguilar, no Cinema Ideal em Lisboa, com sala cheia e uma noite de celebração da arte.",fail,missing_or_invalid_start_datetime,0.9,,Cinema Ideal,needs_review,,,2026-02-22T21:01:25.147Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-atl3-1_cdninstagram_com_v_t51_2885-15_639569461_17942631234115158_71609_1771794086796_wu6x7z.jpg,stored,inbox/scontent-atl3-1_cdninstagram_com_v_t51_2885-15_639569461_17942631234115158_71609_1771794086796_wu6x7z.jpg,
rev_1771794130806_2imr0rgg,instagram,3833249883604162748,https://www.instagram.com/p/DUycHWviJi8/,meokalorama,"𝑾𝒆 𝒈𝒐𝒕 𝒆𝒗𝒆𝒓𝒚𝒃𝒐𝒅𝒚 𝒊𝒏 𝒕𝒉𝒆 𝒉𝒐𝒖𝒔𝒆, 𝒕𝒐𝒏𝒊𝒈𝒉𝒕 💥🎤

A química única de @freddiegibbs e @alanthechemist sobem a palco no MEO KALORAMA, num concerto em que a força e o poder do hip hop contemporâneo irão brilhar em todo o seu esplendor 🙌 

The distinctive creative chemistry between @freddiegibbs and @alanthechemist takes centre stage at MEO KALORAMA, in a performance that fully captures the strength and raw power of contemporary hip hop 🙌

La química creativa de @freddiegibbs y @alanthechemist  llegan a MEO KALORAMA, con un show que demuestrra  toda la fuerza y la crudeza del hip hop de hoy 🙌

🎫 meokalorama.pt/tickets
👁️ #WeAreMEOKALORAMA",Concert featuring Freddie Gibbs and Alchemist at MEO KALORAMA.,"The distinctive creative chemistry between Freddie Gibbs and Alchemist takes centre stage at MEO KALORAMA, in a performance that fully captures the strength and raw power of contemporary hip hop.",fail,missing_or_invalid_start_datetime,0.95,,MEO KALORAMA,needs_review,,,2026-02-22T21:02:10.806Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-mia3-2_cdninstagram_com_v_t51_2885-15_632459530_18061655039664559_81757_1771794132438_73xo4g.jpg,stored,inbox/scontent-mia3-2_cdninstagram_com_v_t51_2885-15_632459530_18061655039664559_81757_1771794132438_73xo4g.jpg,
rev_1771794167255_mmkx9gqt,instagram,3821444746091189164,https://www.instagram.com/p/DUIf7_rjFOs/,5aclub,"F E V E R E I R O

@alex_vinent 
@kee_ko__ 
@cruz_bloop 
@aocram_ 
@david_nostra_rodrigues 
@vanessakokeshi 
@andrecascais 
@zzsalvador 

Da meia-noite às 6h
Entrada livre até à 1h

#5aclub #nightlife #nightclub #lisbon",Nightclub event at 5A Club from midnight to 6 AM with free entry until 1 AM.,"Join F E V E R E I R O at 5A Club in Lisbon. Event runs from midnight to 6 AM with free entry until 1 AM. Featuring DJs: @alex_vinent, @kee_ko__, @cruz_bloop, @aocram_, @david_nostra_rodrigues, @vanessakokeshi, @andrecascais, and @zzsalvador.",fail,missing_or_invalid_start_datetime,0.95,,5A Club,needs_review,,,2026-02-22T21:02:47.255Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-mia5-1_cdninstagram_com_v_t51_2885-15_624680710_18346403527237453_87020_1771794169085_t642lh.jpg,stored,inbox/scontent-mia5-1_cdninstagram_com_v_t51_2885-15_624680710_18346403527237453_87020_1771794169085_t642lh.jpg,
rev_1771794174350_2bg61u6x,instagram,3836657493602750986,https://www.instagram.com/p/DU-i6m3CFIK/,meokalorama,"𝑾𝒆’𝒍𝒍 𝒉𝒐𝒍𝒅 𝒚𝒐𝒖 𝒕𝒊𝒈𝒉𝒕, 𝑹𝒂𝒗𝒚𝒏 🫰

A aguardada estreia de @ravynlenae traz pop doce e arrojada ao MEO KALORAMA. A banda sonora perfeita para as noites de verão que teremos na Bela Vista 🌙 ✨

The highly anticipated debut of @ravynlenae brings a bold yet honeyed strain of pop to MEO KALORAMA — the perfect soundtrack for the summer nights awaiting us at Bela Vista 🌙✨",A bold yet honeyed pop performance by Ravyn Lenae at MEO KALORAMA.,The highly anticipated debut of @ravynlenae brings a bold yet honeyed strain of pop to MEO KALORAMA — the perfect soundtrack for the summer nights awaiting us at Bela Vista.,fail,missing_or_invalid_start_datetime,0.85,,MEO KALORAMA,needs_review,,,2026-02-22T21:02:54.350Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-lga3-2_cdninstagram_com_v_t51_2885-15_631816032_18061376108664559_15075_1771794175786_1ea8y5.jpg,stored,inbox/scontent-lga3-2_cdninstagram_com_v_t51_2885-15_631816032_18061376108664559_15075_1771794175786_1ea8y5.jpg,
rev_1771794181413_l92t5v56,instagram,3834389323144609875,https://www.instagram.com/p/DU2fMYglcBT/,mnaa_lisboa,"MNAA até já!

🎉 Feliz Carnaval! 🎊

Hoje é Terça-Feira de Carnaval 🎭!

🎨 (pormenor) Giuseppe Gambarini (1680-1725), ""Concerto doméstico"", óleo sobre tela, proveniência: compra, 1936, MNAA, inv. 1766 Pint 📸 ©MMP, E.P.E./ADF, José Pessoa

#MNAAatéjá #MNAA #MNAA_lisboa #MMP #MuseuseMonumentosdePortugal #MuseuNacionaldeArteAntiga #Arte #Portugal #InPortugalvisitMNAA",Celebração da Terça-Feira de Carnaval no MNAA.,"Celebre a Terça-Feira de Carnaval no Museu Nacional de Arte Antiga (MNAA) com destaque para a obra ""Concerto doméstico"" de Giuseppe Gambarini. Desfrute da arte e do espírito festivo do Carnaval em Lisboa.",fail,missing_or_invalid_start_datetime,0.9,,Museu Nacional de Arte Antiga (MNAA),needs_review,,,2026-02-22T21:03:01.414Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/instagram_flas1-1_fna_fbcdn_net_v_t39_30808-6_622841513_1310610984444470_2660045_1771794183132_e5l90z.jpg,stored,inbox/instagram_flas1-1_fna_fbcdn_net_v_t39_30808-6_622841513_1310610984444470_2660045_1771794183132_e5l90z.jpg,
rev_1771794202983_z04sp9i1,instagram,3836857176119876703,https://www.instagram.com/p/DU_QUXsiJxf/,culturgest,"Desdobrámos o tempo, num auditório esgotado, para ouvir o novo disco de Bruno Pernadas. 

A viagem por unlikely, maybe ao vivo começou ontem na Culturgest, e continua hoje, em concerto extra, às 21:00. 

Restam trinta bilhetes. 

Toda a informação e bilhetes em culturgest.pt. 

📷: @veramarmelo",Concerto extra de Bruno Pernadas na Culturgest,"Concerto extra do novo disco de Bruno Pernadas, unlikely, maybe, ao vivo na Culturgest, num auditório esgotado. A viagem começou ontem e o concerto extra acontece hoje às 21:00. Restam trinta bilhetes. Toda a informação e bilhetes em culturgest.pt.",fail,missing_or_invalid_start_datetime,0.95,,Culturgest,needs_review,,,2026-02-22T21:03:22.983Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-atl3-2_cdninstagram_com_v_t51_2885-15_638276156_18564128407058666_72067_1771794204581_buztwf.jpg,stored,inbox/scontent-atl3-2_cdninstagram_com_v_t51_2885-15_638276156_18564128407058666_72067_1771794204581_buztwf.jpg,
rev_1771794223772_dwafpu4p,instagram,3836860110782134043,https://www.instagram.com/p/DU_Q_E0CPcb/,culturgest,"Desdobrámos o tempo, num auditório esgotado, para ouvir o novo disco de Bruno Pernadas. 

A viagem por unlikely, maybe ao vivo começou ontem na Culturgest, e continua hoje, em concerto extra, às 21:00. 

Restam trinta bilhetes. 

Toda a informação e bilhetes em culturgest.pt. 

📷: @veramarmelo",Concerto extra de Bruno Pernadas na Culturgest às 21:00.,"Concerto extra do novo disco de Bruno Pernadas, unlikely, maybe, ao vivo na Culturgest. Evento aconteceu ontem e continua hoje às 21:00, com bilhetes restantes disponíveis.",fail,missing_or_invalid_start_datetime,0.95,,Culturgest,needs_review,,,2026-02-22T21:03:43.772Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-ord5-2_cdninstagram_com_v_t51_2885-15_638292834_18564129682058666_38100_1771794225485_bus7bp.jpg,stored,inbox/scontent-ord5-2_cdninstagram_com_v_t51_2885-15_638292834_18564129682058666_38100_1771794225485_bus7bp.jpg,
rev_1771794237433_n8ztuj11,instagram,3820716526744247740,https://www.instagram.com/p/DUF6XAkDh28/,cinematecaportuguesa,"Fevereiro na Cinemateca

Programa já disponível, através do link na descrição.",Programa disponível na Cinemateca em fevereiro.,Programa cultural e cinematográfico disponível durante o mês de fevereiro na Cinemateca. Consulte o link na descrição para detalhes do programa completo.,fail,missing_or_invalid_start_datetime,0.8,,Cinemateca,needs_review,,,2026-02-22T21:03:57.433Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-lga3-2_cdninstagram_com_v_t39_30808-6_622351732_1379886720849501_274942_1771794238750_4coixi.jpg,stored,inbox/scontent-lga3-2_cdninstagram_com_v_t39_30808-6_622351732_1379886720849501_274942_1771794238750_4coixi.jpg,
rev_1771794263069_bcdl5jon,instagram,3835401578409204899,https://www.instagram.com/p/DU6FWosDZyj/,lisbonartweekend,"𝗙𝗘𝗕𝗥𝗨𝗔𝗥𝗬 𝗘𝗫𝗛𝗜𝗕𝗜𝗧𝗜𝗢𝗡𝗦 𝗜𝗡 𝗟𝗜𝗦𝗕𝗢𝗡 ✹

Swipe for a selection of recent openings and ongoing exhibitions across galleries, institutions and museums.

𝗠𝗼𝗿𝗲 𝗲𝘅𝗵𝗶𝗯𝗶𝘁𝗶𝗼𝗻𝘀 𝗮𝗰𝗿𝗼𝘀𝘀 𝘁𝗵𝗲 𝗰𝗶𝘁𝘆 ✹

@appletonassociacaocultural — [BOX] Robert Wiley / Square - Cristina Ataíde
@broteria_ — Xavier Ovídio, João Timóteo
@carloscarvalho.gallery — Noé Sendas
@documentspace — Sara Greenberger Rafferty
@gfilomenasoares — Group exhibition
@galeriafranciscofino — João Motta Guedes and a group exhibition
@galeriafoco — Enrico Gaido
@hangar_cia — Madeyoulook
@monitorgallery — Helena Lapas
@nonolisbon — António Olaio
@nowherelisboa — Diego Garcez
@salgadeiras_artecontemporanea — Eva Díez
@salto_lisboa — Group exhibition

+ 30 more exhibitions in the full list → link in bio

📸: Petra Fogl - @galeriafoco @art.nadia.duvall

#lisbonartweekend #february #exhibition","A selection of recent openings and ongoing exhibitions across galleries, institutions, and museums in Lisbon.","Discover various art exhibitions throughout Lisbon in February featuring works by Robert Wiley, Cristina Ataíde, Xavier Ovídio, João Timóteo, Noé Sendas, Sara Greenberger Rafferty, Helena Lapas, and many others at multiple galleries and cultural institutions.",fail,missing_or_invalid_start_datetime,0.9,,Multiple venues across Lisbon,needs_review,,,2026-02-22T21:04:23.069Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-dfw5-1_cdninstagram_com_v_t51_2885-15_638261829_18305801644287874_71409_1771794264532_1u5g4t.jpg,stored,inbox/scontent-dfw5-1_cdninstagram_com_v_t51_2885-15_638261829_18305801644287874_71409_1771794264532_1u5g4t.jpg,
